elevation_residual	incidence_residual	weight	group	group_type
-0.582919614082791	56.6436830355648	377.458607002145	over_65_lung	Age
-0.186016371676217	-59.8184380315446	258.10075552001	over_65_lung	Age
-0.437259333404771	-33.0280651023172	256.353271873015	over_65_lung	Age
-0.84131678783787	-11.5156372298821	500	over_65_lung	Age
-0.425111061362738	60.8719625710756	304.873744359858	over_65_lung	Age
0.0115425779082507	-88.407927820695	180.563008393192	over_65_lung	Age
-0.355322940918163	83.1833359123597	222.141846575561	over_65_lung	Age
-0.372111992950569	9.50948502752983	273.309348541172	over_65_lung	Age
-0.335868933904062	106.561699210855	259.218054926735	over_65_lung	Age
-0.57894347611562	-56.5193170675701	267.503271008038	over_65_lung	Age
-0.649945674875124	-26.0928071841406	161.099348229594	over_65_lung	Age
-0.388731680100501	29.2646050305829	500	over_65_lung	Age
-0.365006960716794	-23.3185967994668	481.631601953194	over_65_lung	Age
-0.605118079913243	10.3461060419907	182.652675863235	over_65_lung	Age
-0.613187085925825	-7.99397027023763	261.916017074176	over_65_lung	Age
-0.61039149485152	96.5598314123523	100.915806492343	over_65_lung	Age
-0.0894241749538726	-4.31324311634991	222.272355456094	over_65_lung	Age
-0.119386492373721	-59.7453093339958	198.907013451009	over_65_lung	Age
-1.32846039733757	-36.7506016593386	150.439356552732	over_65_lung	Age
0.0333236230204275	-50.0033015527082	108.314357312408	over_65_lung	Age
0.124506234036693	14.7559131209399	500	over_65_lung	Age
-1.05767677118926	-159.422940246868	128.922457314465	over_65_lung	Age
-0.263184847330891	7.43955830810605	325.339822339658	over_65_lung	Age
-0.218969736959991	53.8005153846915	500	over_65_lung	Age
-0.153996685867441	21.0831448128482	500	over_65_lung	Age
-0.309537967005497	-7.82355623906993	200.164931993594	over_65_lung	Age
-0.367572721090094	22.2282823580087	455.362492965769	over_65_lung	Age
-0.145131883272811	-64.1205666749959	234.90423580685	over_65_lung	Age
-0.1680321363636	-37.064303730095	408.428696347355	over_65_lung	Age
-0.366610113263472	24.9131875864028	471.784908618324	over_65_lung	Age
0.598477719496057	81.9965955616458	186.866262337534	over_65_lung	Age
0.706525633793293	-95.7925663033118	191.436673602526	over_65_lung	Age
1.45530100817494	-11.7357400244588	285.669389329694	over_65_lung	Age
0.839802604575518	-23.9264789547014	257.939915484207	over_65_lung	Age
0.858168153080898	-107.991331590513	160.580198032011	over_65_lung	Age
0.729308479338703	-61.3647780126035	162.972390299707	over_65_lung	Age
1.10822756632576	-160.790702580588	193.940712590214	over_65_lung	Age
0.235409261920786	-1.26062099261868	343.154484161289	under_65_lung	Age
-0.177564360709001	-5.99966720296929	226.572284271488	under_65_lung	Age
0.190511531220574	-5.56215751519431	183	under_65_lung	Age
-1.27778580693161	5.42183279395678	140.410113595852	under_65_lung	Age
-0.458758079596102	3.06824023731044	500	under_65_lung	Age
-0.522248205805009	4.4164884635612	393.741031643897	under_65_lung	Age
-0.451624912703665	-1.66079154061876	500	under_65_lung	Age
-0.615944842208681	-1.72719800398151	423.94221304324	under_65_lung	Age
0.160712816208531	-3.98369380480489	409.28840687222	under_65_lung	Age
-1.17361225174286	3.89024500334647	400.032498679795	under_65_lung	Age
-0.196048225683577	0.129200177445839	500	under_65_lung	Age
0.102099104196259	-0.242382465741968	187.349939951952	under_65_lung	Age
-0.350290328199916	5.02113846128541	450.744938962159	under_65_lung	Age
-0.381834178105866	-7.6523882491497	201.380237362061	under_65_lung	Age
-1.11868500774151	5.71774396545002	137.127677731376	under_65_lung	Age
-0.227385013098245	-1.26210087091024	500	under_65_lung	Age
-0.369916497197154	2.89325066633285	165.852343968965	under_65_lung	Age
0.454522827100722	-4.67991901638215	397.717236237003	under_65_lung	Age
-0.337162580100855	0.631641477479275	500	under_65_lung	Age
-0.478114609163984	7.15709661451191	162.643782543324	under_65_lung	Age
-0.368038764541473	0.959845371706588	357.523425805918	under_65_lung	Age
-0.62490308087931	-0.241894342895723	377.307566846996	under_65_lung	Age
0.949436151334928	-0.00701903514038653	133.958948935859	under_65_lung	Age
-0.0998573797670229	0.994202671461372	500	under_65_lung	Age
-0.235541138331108	1.11623423802641	359.806892652156	under_65_lung	Age
-0.0575868127190154	3.16064305572413	241.472565729525	under_65_lung	Age
0.794997919618478	-9.06353057217245	183.92389730538	under_65_lung	Age
-0.176425883997482	-1.43346579161487	500	under_65_lung	Age
-0.191824222683252	-2.35215774168329	350.868921393731	under_65_lung	Age
-0.484127198897634	-1.29569431672514	498.236891448235	under_65_lung	Age
-0.135771796943053	15.0569259372731	130.881625906771	under_65_lung	Age
-0.276643891955188	0.986835781383179	293.709039697453	under_65_lung	Age
-0.597805607356152	-0.884381122384746	458.861634918414	under_65_lung	Age
-0.446544995828662	-1.24245459877788	500	under_65_lung	Age
-0.363002436513474	1.20768963181351	352.53226802663	under_65_lung	Age
0.0285358686245688	-4.13804976037482	303.369411773831	under_65_lung	Age
-0.709625599936502	2.30384869502769	500	under_65_lung	Age
-0.473063438098691	-1.05153475807641	498.396428558632	under_65_lung	Age
0.450236970937639	-0.490487531884382	144.30523206038	under_65_lung	Age
-0.0956404043274885	-1.89851778617	500	under_65_lung	Age
-0.258207759659169	1.42741219114703	500	under_65_lung	Age
-0.33004297960172	-5.58398661303631	230.724944468516	under_65_lung	Age
0.304506051364471	-1.81379855383008	500	under_65_lung	Age
-0.34084134410569	1.15997648106776	500	under_65_lung	Age
-0.77007620042976	5.57020455977661	500	under_65_lung	Age
-0.377824292697157	0.305678535371158	500	under_65_lung	Age
-0.45308404259489	-0.119311812254911	497.588183139431	under_65_lung	Age
-0.610575289591036	1.61290704872658	500	under_65_lung	Age
-0.425571701646108	-0.169933472657477	500	under_65_lung	Age
-0.731818063812384	4.3847503946332	500	under_65_lung	Age
-0.564260522060387	-0.48743551340954	500	under_65_lung	Age
-0.328363385729637	0.953596288183299	404.049501917772	under_65_lung	Age
0.361461933961866	7.8070734883915	210.478027356777	under_65_lung	Age
0.20297911910324	-1.62501613471707	500	under_65_lung	Age
-0.452888602337742	-0.330161251916512	500	under_65_lung	Age
-0.483427619394503	1.82188401605131	500	under_65_lung	Age
-0.953300538146687	1.4372498334113	280.944834442636	under_65_lung	Age
-0.300407967808031	5.40896260802847	236.725579521944	under_65_lung	Age
-0.381046201716796	9.28655942651051	114.113978109608	under_65_lung	Age
-0.55483353935848	0.623150195811075	500	under_65_lung	Age
0.608116395997773	2.81150683437891	233.454492353435	under_65_lung	Age
-0.406334790441423	-0.670917468129262	500	under_65_lung	Age
-0.666606142112342	6.79795415211913	410.682359007542	under_65_lung	Age
-0.476327991815013	7.41936690638327	245.395598982541	under_65_lung	Age
0.837945015853355	-0.986284612354209	500	under_65_lung	Age
0.978840241017678	-1.16174705690309	500	under_65_lung	Age
0.578920517612694	-0.0940045392066184	500	under_65_lung	Age
0.801509531870709	-5.45621656608116	166.83524807426	under_65_lung	Age
1.20745065300074	-1.78601200469044	500	under_65_lung	Age
1.45949561352045	-4.78772546039239	500	under_65_lung	Age
1.26334319124841	-2.15438174645875	214.813872922584	under_65_lung	Age
1.14365020632016	-5.2586852442917	209.262992428188	under_65_lung	Age
0.728113811938403	-0.586834184739773	500	under_65_lung	Age
1.19676494364283	-7.16464003977071	212.087246198351	under_65_lung	Age
0.54926640192478	-1.46609423477377	500	under_65_lung	Age
0.551846091548854	-0.311257027864214	340.961874701557	under_65_lung	Age
1.11212329514219	1.70790291139214	154.369686143362	under_65_lung	Age
0.970871284443159	-1.6816820725555	182.84419597023	under_65_lung	Age
0.576781759084506	-2.57192257979019	164.836282413794	under_65_lung	Age
0.586385632205201	-2.91999682305403	142.516665692122	under_65_lung	Age
0.999796526447427	-1.56212173253792	376.127637910324	under_65_lung	Age
0.57168915084315	0.389223908871634	425.365724994386	under_65_lung	Age
0.179173345127103	-0.0999921597434368	500	under_65_lung	Age
0.360709274738983	-1.90418352298965	274.890887444455	under_65_lung	Age
0.76147924115084	-1.48721692548957	204.2914584607	under_65_lung	Age
0.104477518477528	-7.32749477715231	191.924464308227	under_65_lung	Age
0.653658069507859	-6.91505722655933	287.266426858413	under_65_lung	Age
0.244656472569439	-1.45964912667056	362.547927866096	under_65_lung	Age
0.199233068969305	1.469867436712	146.342065039414	under_65_lung	Age
0.20094987940522	1.70062113587341	123.211200789539	under_65_lung	Age
0.0295209854743261	-5.31671530756996	124.543165207891	under_65_lung	Age
0.823281823915833	-1.93995014880251	135.432640083549	under_65_lung	Age
0.0901324569925991	-6.08268584263856	329.674081480483	under_65_lung	Age
-0.43468664577449	-0.848315300563961	186.909068800848	under_65_lung	Age
-0.328996252740077	-1.10492410148732	193.416648714634	under_65_lung	Age
0.0313535660252936	-1.49990168361108	143.450339839263	under_65_lung	Age
0.343853380883498	5.21432706740009	117.349904132896	under_65_lung	Age
0.698450661860025	-5.30865963025674	253.542895778998	under_65_lung	Age
0.269454133109392	3.12959952381199	283.473102780493	under_65_lung	Age
0.425589717026011	-2.57117774422445	272.893752218698	under_65_lung	Age
0.356869520806805	0.18099485928998	260.443851914381	under_65_lung	Age
0.15386722773993	3.52657664911436	129.123971438304	under_65_lung	Age
0.294786957395884	0.289628195907937	236.042369078096	under_65_lung	Age
0.214188164189844	4.77371151411599	137.247950804374	under_65_lung	Age
-0.0351277856715764	1.57762598588172	309.51898164733	under_65_lung	Age
0.797827570488691	-1.87187933949457	125.275695966935	under_65_lung	Age
0.24832083434234	-0.791597995535133	189.921036222952	under_65_lung	Age
0.41735809088507	0.872660913793686	101.128630960772	under_65_lung	Age
0.594607598349322	-1.26413955005024	186.026879778165	under_65_lung	Age
0.540110967721063	2.79849446054568	359.655390617185	under_65_lung	Age
0.692527524424305	0.160310426777911	154.861228201251	under_65_lung	Age
0.296078835923203	-1.15782946775937	500	under_65_lung	Age
0.598239890554349	-4.17704415312392	203.123115375872	under_65_lung	Age
0.518722898976976	-0.389410101718618	212.816822643324	under_65_lung	Age
0.580177197333188	-0.0290171521466494	126.9094165143	under_65_lung	Age
0.75956733723344	-1.53178214250595	185.744448100071	under_65_lung	Age
0.54205234368082	0.711961745515896	500	under_65_lung	Age
0.835751803343884	-2.97885054972946	500	under_65_lung	Age
0.427893226680611	5.08579031468139	247.753910160869	under_65_lung	Age
0.57343932367593	-0.526906565329628	212.235718011837	under_65_lung	Age
0.301342382175183	1.24324285077139	417.949757746072	under_65_lung	Age
0.334051090038403	2.08225657393706	227.283963358614	under_65_lung	Age
0.769271861588716	-0.594083763013532	187.701891306401	under_65_lung	Age
0.395554127740254	2.28531225376792	235.607724830915	under_65_lung	Age
0.659885877279291	-0.65772744939121	139.323364874668	under_65_lung	Age
0.545759944761521	-0.521530149176637	158.16447135814	under_65_lung	Age
0.592159337265762	1.23004808056252	249.595673039418	under_65_lung	Age
0.558382210814297	10.7616522534958	100.772019926168	under_65_lung	Age
0.722365010233292	8.80131542337377	134.231143927183	under_65_lung	Age
1.021281880504	-2.12179699929707	299.846627461441	under_65_lung	Age
0.829873780932627	0.523688486130947	173.568430309201	under_65_lung	Age
1.0265181763362	-0.092864063193659	359.571967761671	under_65_lung	Age
0.688005254350964	2.86158405305262	115.195486022674	under_65_lung	Age
1.30471494177577	-4.24365203209465	173.144448366097	under_65_lung	Age
1.19324374951122	-0.4484937296598	130.042300810159	under_65_lung	Age
0.902399040645754	-1.23769803733509	257.21975040809	under_65_lung	Age
0.0538159919476883	1.63727191171719	129.387016350173	under_65_lung	Age
-0.607139658234169	4.98761116624091	279.558580623096	under_65_lung	Age
-0.686863283437342	-0.427799465077379	500	under_65_lung	Age
-0.612475679335372	0.00808824071352622	188.759105740624	under_65_lung	Age
-0.572020848464439	-4.84970599175002	208.710325571113	under_65_lung	Age
-0.751764379813328	2.58604450970259	250.557378658063	under_65_lung	Age
0.401615534112709	-3.94088230109877	138.499097469984	under_65_lung	Age
-0.703934229002793	0.413285239445947	145.385693931693	under_65_lung	Age
0.400762479839386	-4.35871178739453	339.657180109592	under_65_lung	Age
-0.513041252301825	1.75008989457096	316.85801236516	under_65_lung	Age
-0.514837272007516	-0.539332002155228	142.867071083578	under_65_lung	Age
-0.105077188113984	-1.7084331679349	425.756972931742	under_65_lung	Age
0.011402357090518	-5.23121561886594	137.873130087048	under_65_lung	Age
-0.260466386668094	-1.08939039274808	275.183575091247	under_65_lung	Age
0.477852113053328	-1.79378781823688	252.537125983488	under_65_lung	Age
-0.683639288921488	-0.140808766532037	500	under_65_lung	Age
-0.709542334671177	4.84403170112224	210.900450449969	under_65_lung	Age
-0.576735902503185	4.51208128702257	321.043610744709	under_65_lung	Age
-0.0455055008786233	-2.9305406264375	177.806074136965	under_65_lung	Age
-0.424864145667931	-1.26176447650114	500	under_65_lung	Age
-0.469834527851447	3.84675564392635	104.857045542968	under_65_lung	Age
-0.484352397239518	2.83370754683236	500	under_65_lung	Age
-0.575997604630366	0.458612304643215	249.759884689275	under_65_lung	Age
-0.872542796438498	3.8378657885446	157.702251093635	under_65_lung	Age
-0.317068638259843	-4.50400970297138	265.608734796128	under_65_lung	Age
0.403730093352573	-5.6598237853525	156.620560591514	under_65_lung	Age
-0.522855772268702	0.0275580734165946	154.243314279744	under_65_lung	Age
-0.833154212675776	-0.0133025135284846	500	under_65_lung	Age
-0.512846326820357	4.71543632128619	291.533874532618	under_65_lung	Age
0.603039717593844	-1.16306226508039	206.748639656952	under_65_lung	Age
0.712457160766578	-3.72038929087369	488.870125902575	under_65_lung	Age
1.17632887072371	1.94100906831531	183.790641763937	under_65_lung	Age
0.613043101380646	-0.65417572171346	500	under_65_lung	Age
1.08266941240849	-1.86319668598413	201.829135656872	under_65_lung	Age
0.607321443258504	-2.99563336915513	158.820653568735	under_65_lung	Age
0.464233221672612	-0.573501100947938	500	under_65_lung	Age
0.0867657185033474	-1.27539715583218	300.589420971531	under_65_lung	Age
0.505017258127404	-3.04383637282106	443.320425877265	under_65_lung	Age
-1.0676355165985	5.98793952674009	143.356199726416	under_65_lung	Age
-0.582919614082791	1.58174081182007	377.458607002145	under_65_lung	Age
-0.186016371676217	-0.17296571917082	258.10075552001	under_65_lung	Age
-0.437259333404771	-1.27034551481406	256.353271873015	under_65_lung	Age
-0.84131678783787	-2.70885033282899	500	under_65_lung	Age
-0.425111061362738	-0.49557035034129	304.873744359858	under_65_lung	Age
0.0115425779082507	-1.48154330978079	180.563008393192	under_65_lung	Age
-0.355322940918163	-0.330645477606272	222.141846575561	under_65_lung	Age
-0.372111992950569	-0.901249909115843	273.309348541172	under_65_lung	Age
-0.335868933904062	8.87222536839399	259.218054926735	under_65_lung	Age
-0.57894347611562	-1.02094306236828	267.503271008038	under_65_lung	Age
-0.649945674875124	2.12985224846892	161.099348229594	under_65_lung	Age
-0.388731680100501	2.12680611298396	500	under_65_lung	Age
-0.365006960716794	0.128069093620408	481.631601953194	under_65_lung	Age
-0.605118079913243	2.03611787933326	182.652675863235	under_65_lung	Age
-0.613187085925825	0.760465675961413	261.916017074176	under_65_lung	Age
-0.61039149485152	9.23312569053542	100.915806492343	under_65_lung	Age
-0.0894241749538726	3.06637686032542	222.272355456094	under_65_lung	Age
-0.119386492373721	0.609215638874717	198.907013451009	under_65_lung	Age
-1.32846039733757	11.3530955497563	150.439356552732	under_65_lung	Age
0.0333236230204275	0.239347692325635	108.314357312408	under_65_lung	Age
0.124506234036693	2.85747037778101	500	under_65_lung	Age
-1.05767677118926	3.08056116849498	128.922457314465	under_65_lung	Age
-0.263184847330891	2.34855844464741	325.339822339658	under_65_lung	Age
-0.218969736959991	2.63614908786655	500	under_65_lung	Age
-0.153996685867441	-0.365465354406623	500	under_65_lung	Age
-0.309537967005497	-3.33639938570269	200.164931993594	under_65_lung	Age
-0.367572721090094	0.672649518385411	455.362492965769	under_65_lung	Age
-0.145131883272811	-0.919096132131455	234.90423580685	under_65_lung	Age
-0.1680321363636	-0.754438200714124	408.428696347355	under_65_lung	Age
-0.366610113263472	2.73188398429762	471.784908618324	under_65_lung	Age
0.598477719496057	-0.20340271401673	186.866262337534	under_65_lung	Age
0.706525633793293	-5.18136246523553	191.436673602526	under_65_lung	Age
1.45530100817494	-1.40590645700057	285.669389329694	under_65_lung	Age
0.839802604575518	0.864674858339049	257.939915484207	under_65_lung	Age
0.858168153080898	-4.38069385139079	160.580198032011	under_65_lung	Age
0.729308479338703	-2.3118695427398	162.972390299707	under_65_lung	Age
1.10822756632576	-3.81041242457005	193.940712590214	under_65_lung	Age
